record_id,source_row,Document,Topic_group
934d42b6813b06d6d7111b5acef8684c2b6e06cc0f2a2276f7f12abdb67bfffb,134,list hi change possible myself log thanks friday december pm re approved friday december pm dear owner kindly looking forward hearing thank kind regards analyst ext history reference history additional comments visible update task task assignment assignee owner closed complete work notes description hi please these persons change name more ref msg,Miscellaneous
0ad8bf4abcfe7722b8ab2c4c8c4144998f29538b44245edc636b65d1a40f4139,135,access to test test hi please has user name seems he connect thank friday test hi today found he has test cases user name please help rights same thank thursday december accounts has assigned hi thank ask everything works thank wednesday december pm re accounts has assigned hi added same roles has same rights please everything works side questions hesitate best regards engineer wednesday december pm accounts has assigned please advised record number has assigned please review details take appropriate action description accounts hi thank providing seems he misses test cases module he same rights more details regards wednesday december pm accounts hi found enter he has please help rights same created by same thank wednesday december accounts hi status credentials received granted work credentials received cannot accessed without certificates received delayed join probably tomorrow wrote best regards wednesday december accounts hi please accesses working thank tuesday december pm accounts hi credentials sorry delay forwarding these details thank friday december accounts hello please advised ad accounts created display name display name assist please let best regards analyst ext hub summary accounts number priority moderate assignment location center please link attachments image image kind regards ref msg,Access
25c55a71376b12123d4e3910cc08a9ff1d757302300fc77656e9ae889bf41ad7,136,declined set up for video interview declined video interview la engineer ext,Hardware
adb237045d1bb4d273005280e343c75bdda2b4bd2df71bd268e257e6ad993d87,137,amend its filters snow hello kindly asking help out amend personal filters visible snow multiple ones which anymore also add please explain exactly which ones keep add thank,Miscellaneous
d6c2d9d4577bead4278ae1a88ad92007f7868b7bb945f0ba96d925f02472a9e2,139,oracle time registration issue registration issue hello having trouble while working app report modal receive warning error create card date date print screen attached steps lead problem report modal completed selected format selected date save close deleted wednesday help issue thank,HR Support
026146e45867ffacfc7e4eb901c0fae8101ba18ef73a21b40fedb312ffa98d1f,141,request access on en net hello guys connected connect via chrome browser result err timed out please find attached proof more details please help regards senior tester,Hardware
36796005f7f06cce24c1ec17e72df3c6077a3b5c9eea4e34c722c482ed32b8df,142,architect installation and license architect installation license hello please help installation architect user license thank,Access
f906375602568ad6573b5578d78a806eb290fae54be9136c8405afb205e0eb63,144,contracts extensions contracts extensions dear please advised interns move permanent contract february contract extensions after finished internship after finished internship after finished internship after finished internship vatic after finished internship after finished internship after finished internship after finished internship after finished internship after finished internship after finished internship kind regards,HR Support
7233431db27d1ca6daee2f1039ddb88713e3f64187de8479fce3d5fb6412558a,145,access hi please provide working seed training repository thank senior tester,Access
c65c4e5800d59288110d1d741a2c4b843a7e9a346b6bce9389b72772073eb3b4,146,annual leave wrong records annual leave wrong records hi has reported wrong calculation her annual leave annual leave december has showed more than supposed absence records kindly assign best regards engineer,HR Support
d62ee39c1434622dc2571dcd2a1fe9be7852007a5a183dd35f659b3dce8ec178,147,contract is due to end re contract due thanks please copy signed covers period please update databases accordingly thanks kind regards mobility officer re contract due hi contract extension thanks alerts wrote dear contract due please contract extended date note by disabled contract ended thank,Miscellaneous
dae872f0442efb786de293f95aa50d2266dde12e9de93bb89f4632624e46034f,149,to block hi please attached thank,HR Support
85d0cebb1409b7f724dc78710ef134a91b9405b2b5730f20e25565b28b0bbd83,150,access oracle for and hello please write required thank,HR Support
7f9db27e2d379ea257bc4a7bcb944034261db2dc051973064934d1eea2e37c86,151,cable cable hi guys please log assign cable second display thank engineer,Hardware
4089f86dfc19b9482b0bdcef97a922f032b2a30dc2272c6b824b3c9e4e283b29,152,increasing limit on size of increasing limit size hi limit increased because nature role numerous requests gets hard keep top kind regards planning officer infrastructure upcoming holiday friday february please consider environment print,Storage
f95d21628949ad2079dbe51b77142ad3de4d0571efedd617148a9f54f5310035,153,notification dynamics upgrade re create snapshot production dear please users attached templates please include he product owner app let questions thursday create snapshot production hello going upgrade starting please schedule snapshot creation production order backup worst possible prefer possible snapshot taken morning also person saturday restoring snapshot wrong thank best regards senior engineer,Administrative rights
